ZIP Code,Simpson Diversity Index,Year
01106,0.21951700000000007,2020
01107,0.6172219999999999,2020
01108,0.624913,2020
01109,0.639022,2020
01118,0.49445800000000006,2020
01119,0.5368809999999999,2020
01128,0.419991,2020
01129,0.4655260000000001,2020
01151,0.568908,2020
01199,1.0,2020
01201,0.2594289999999999,2020
01220,0.09867399999999993,2020
01222,0.0705349999999999,2020
01223,0.1264179999999998,2020
01224,0.0,2020
01225,0.09059600000000001,2020
01226,0.03559000000000001,2020
01229,0.0,2020
01230,0.115734,2020
01235,0.06808999999999998,2020
01236,0.3904829999999999,2020
01237,0.027740000000000098,2020
01238,0.166366,2020
01240,0.13050099999999987,2020
01242,0.0,2020
01243,0.14684199999999992,2020
01244,0.0,2020
01245,0.01593600000000006,2020
01247,0.206086,2020
01253,0.035514000000000046,2020
01254,0.14528600000000014,2020
01255,0.07601100000000005,2020
01256,0.09633400000000003,2020
01257,0.0019979999999997222,2020
01258,0.17773899999999998,2020
01259,0.037566999999999906,2020
01260,0.0,2020
01262,0.255433,2020
01264,0.1512300000000001,2020
01266,0.20030099999999984,2020
01267,0.3035589999999999,2020
01270,0.26042999999999983,2020
01301,0.18080999999999992,2020
01330,0.1354789999999999,2020
01331,0.12836500000000006,2020
01337,0.08170700000000009,2020
01338,0.6439819999999999,2020
01339,0.07387999999999983,2020
01340,0.07382599999999984,2020
01341,0.021814999999999807,2020
01342,0.27321800000000007,2020
01343,0.21677499999999994,2020
01344,0.0928779999999998,2020
01346,0.1075020000000001,2020
01347,0.0,2020
01349,0.20577200000000018,2020
01350,0.0,2020
01351,0.05685400000000007,2020
01354,0.13071999999999995,2020
01355,0.38987800000000006,2020
01360,0.10454600000000003,2020
01364,0.08351199999999981,2020
01366,0.09133400000000003,2020
01367,0.22272599999999998,2020
01368,0.015927000000000024,2020
01370,0.16531399999999985,2020
01373,0.08462000000000003,2020
01375,0.33911800000000003,2020
01376,0.1463540000000001,2020
01378,0.06823699999999999,2020
01379,0.20037099999999997,2020
01420,0.43956099999999976,2020
01430,0.05107999999999979,2020
01431,0.0699709999999999,2020
01432,0.23098699999999994,2020
01434,0.623121,2020
01436,0.08223600000000009,2020
01438,0.011927999999999717,2020
01440,0.252397,2020
01450,0.17884299999999997,2020
01451,0.17058299999999993,2020
01452,0.15775899999999987,2020
01453,0.3448899999999999,2020
01460,0.20725799999999994,2020
01462,0.11193899999999979,2020
01463,0.16783100000000006,2020
01464,0.37874299999999994,2020
01467,0.0,2020
01468,0.15722599999999998,2020
01469,0.1336879999999998,2020
01473,0.015900000000000025,2020
01474,0.04133399999999976,2020
01475,0.191975,2020
01501,0.11402900000000016,2020
01503,0.06454999999999989,2020
01504,0.195758,2020
01505,0.07063999999999993,2020
01506,0.11051699999999998,2020
01507,0.08723400000000003,2020
01510,0.2138030000000002,2020
01515,0.09307899999999991,2020
01516,0.0761090000000001,2020
01518,0.12761899999999982,2020
01519,0.33024600000000015,2020
01520,0.16957899999999992,2020
01521,0.03950100000000012,2020
01522,0.07420999999999978,2020
01523,0.20674700000000001,2020
01524,0.14247399999999988,2020
01525,0.2706839999999998,2020
01527,0.18325499999999995,2020
01529,0.07357899999999984,2020
01531,0.03542000000000001,2020
01532,0.31784299999999976,2020
01534,0.09159400000000006,2020
01535,0.051091999999999804,2020
01536,0.2893340000000001,2020
01537,0.08108000000000004,2020
01540,0.1547829999999999,2020
01541,0.11917299999999997,2020
01542,0.14539000000000013,2020
01543,0.10645499999999997,2020
01545,0.5038500000000001,2020
01550,0.3301670000000001,2020
01560,0.502326,2020
01561,0.0,2020
01562,0.15605600000000008,2020
01564,0.0703269999999998,2020
01566,0.1236790000000001,2020
01568,0.296914,2020
01569,0.09500600000000015,2020
01570,0.33740400000000004,2020
01571,0.14168300000000011,2020
01581,0.566003,2020
01583,0.18880799999999986,2020
01585,0.068546,2020
01588,0.2067969999999999,2020
01590,0.1497090000000001,2020
01602,0.40349500000000016,2020
01603,0.5633290000000002,2020
01604,0.5735049999999999,2020
01605,0.584498,2020
01606,0.444353,2020
01607,0.496598,2020
01608,0.684369,2020
01609,0.3640040000000001,2020
01610,0.579831,2020
01611,0.1388609999999999,2020
01612,0.2202139999999999,2020
01701,0.34800700000000007,2020
01702,0.6621619999999999,2020
01718,0.656871,2020
01719,0.440279,2020
01720,0.5349189999999999,2020
01721,0.3871660000000001,2020
01730,0.420478,2020
01731,0.598595,2020
01740,0.19199199999999994,2020
01741,0.219735,2020
01742,0.3216269999999999,2020
01745,0.12951100000000015,2020
01746,0.156899,2020
01747,0.08507799999999999,2020
01748,0.3283539999999999,2020
01749,0.15878599999999987,2020
01752,0.4366209999999999,2020
01754,0.24063499999999993,2020
01756,0.11023499999999986,2020
01757,0.36577799999999994,2020
01760,0.3667029999999999,2020
01770,0.26751199999999975,2020
01772,0.3707260000000001,2020
01773,0.14505199999999985,2020
01775,0.3273539999999999,2020
01776,0.2945889999999999,2020
01778,0.30429800000000007,2020
01801,0.3649819999999999,2020
01803,0.4184500000000001,2020
01810,0.38657699999999995,2020
01821,0.29523299999999997,2020
01824,0.22327300000000017,2020
01826,0.2263599999999999,2020
01827,0.08771899999999999,2020
01830,0.439022,2020
01832,0.3813660000000002,2020
01833,0.085565,2020
01834,0.033586000000000005,2020
01835,0.28755,2020
01840,0.8423170000000001,2020
01841,0.769135,2020
01843,0.749026,2020
01844,0.5128210000000002,2020
01845,0.27190899999999996,2020
01850,0.577022,2020
01851,0.816157,2020
01852,0.502117,2020
01854,0.5361580000000001,2020
01860,0.06860600000000006,2020
01862,0.4290290000000001,2020
01863,0.2750380000000001,2020
01864,0.13658899999999996,2020
01867,0.19276300000000002,2020
01876,0.1613619999999999,2020
01879,0.26486200000000004,2020
01880,0.10471400000000008,2020
01886,0.465202,2020
01887,0.24057799999999996,2020
01890,0.3777830000000001,2020
01901,0.7857770000000001,2020
01902,0.788917,2020
01904,0.43334300000000003,2020
01905,0.749334,2020
01906,0.23177000000000014,2020
01907,0.13633399999999996,2020
01908,0.1345139999999999,2020
01913,0.12585499999999983,2020
01915,0.18272899999999992,2020
01921,0.10607500000000003,2020
01922,0.09143000000000012,2020
01923,0.1578489999999999,2020
01929,0.017893999999999965,2020
01930,0.13239200000000007,2020
01937,0.10697500000000004,2020
01938,0.15817899999999985,2020
01940,0.21569899999999997,2020
01944,0.07070299999999985,2020
01945,0.08199500000000004,2020
01949,0.15673199999999987,2020
01950,0.11000600000000005,2020
01951,0.07392999999999983,2020
01952,0.11600200000000005,2020
01960,0.2054459999999999,2020
01966,0.07226800000000011,2020
01969,0.05505400000000005,2020
01970,0.3622829999999998,2020
01982,0.18571099999999996,2020
01983,0.11431900000000017,2020
01984,0.1342159999999999,2020
01985,0.08454300000000003,2020
02019,0.21026999999999996,2020
02021,0.358206,2020
02025,0.07231300000000007,2020
02026,0.27748300000000004,2020
02030,0.32510000000000017,2020
02032,0.284266,2020
02035,0.31647500000000006,2020
02038,0.19793800000000006,2020
02043,0.08590599999999993,2020
02045,0.09303499999999987,2020
02047,0.0,2020
02048,0.20717599999999992,2020
02050,0.03362100000000001,2020
02052,0.1383580000000002,2020
02053,0.168142,2020
02054,0.1476470000000002,2020
02056,0.297513,2020
02061,0.12187799999999982,2020
02062,0.3248019999999998,2020
02066,0.13998599999999983,2020
02067,0.42962699999999987,2020
02071,0.6337550000000001,2020
02072,0.4925950000000001,2020
02081,0.1875460000000001,2020
02090,0.29335600000000006,2020
02093,0.10791399999999984,2020
02108,0.24352299999999993,2020
02109,0.31296599999999997,2020
02110,0.2294130000000001,2020
02111,0.837901,2020
02113,0.19254799999999994,2020
02114,0.3728509999999998,2020
02115,0.5960610000000001,2020
02116,0.474425,2020
02118,0.7096830000000001,2020
02119,0.656617,2020
02120,0.739581,2020
02121,0.5668690000000001,2020
02122,0.772258,2020
02124,0.607309,2020
02125,0.750935,2020
02126,0.3406150000000001,2020
02127,0.3433479999999999,2020
02128,0.5870859999999999,2020
02129,0.39893200000000006,2020
02130,0.5473969999999999,2020
02131,0.586103,2020
02132,0.3455260000000001,2020
02134,0.66402,2020
02135,0.5080660000000001,2020
02136,0.644161,2020
02138,0.5152490000000001,2020
02139,0.604643,2020
02140,0.5978530000000001,2020
02141,0.5499910000000001,2020
02142,0.6823729999999999,2020
02143,0.41754199999999997,2020
02144,0.28935500000000003,2020
02145,0.5037860000000002,2020
02148,0.7025170000000001,2020
02149,0.667435,2020
02150,0.683883,2020
02151,0.46467899999999995,2020
02152,0.2068049999999999,2020
02155,0.47226899999999983,2020
02163,0.6451690000000001,2020
02169,0.596619,2020
02170,0.719014,2020
02171,0.6601629999999999,2020
02176,0.3167650000000001,2020
02180,0.21884500000000007,2020
02184,0.43439800000000006,2020
02186,0.45497299999999985,2020
02188,0.3469589999999999,2020
02189,0.266861,2020
02190,0.251502,2020
02191,0.17719099999999988,2020
02199,0.6209340000000001,2020
02203,0.790236,2020
02210,0.28205900000000006,2020
02215,0.565406,2020
02301,0.6785019999999999,2020
02302,0.6872369999999999,2020
02322,0.41931699999999994,2020
02324,0.269841,2020
02330,0.10642600000000002,2020
02332,0.08388499999999977,2020
02333,0.17504599999999992,2020
02338,0.06251400000000007,2020
02339,0.08550999999999997,2020
02341,0.1826509999999999,2020
02343,0.3995249999999999,2020
02346,0.11784199999999989,2020
02347,0.10985,2020
02351,0.23388200000000003,2020
02356,0.2301230000000002,2020
02357,0.2905779999999999,2020
02359,0.09136600000000006,2020
02360,0.11734599999999984,2020
02364,0.09079400000000004,2020
02366,0.5281719999999999,2020
02367,0.067909,2020
02368,0.7331749999999999,2020
02370,0.11377900000000007,2020
02375,0.21975599999999995,2020
02379,0.11842300000000017,2020
02382,0.13429999999999997,2020
02420,0.593126,2020
02421,0.605751,2020
02445,0.43815399999999993,2020
02446,0.511838,2020
02451,0.4711589999999998,2020
02452,0.4876889999999998,2020
02453,0.5145400000000001,2020
02457,0.61373,2020
02458,0.42246700000000004,2020
02459,0.40953099999999987,2020
02460,0.3941110000000002,2020
02461,0.46413800000000005,2020
02462,0.412316,2020
02464,0.6481380000000001,2020
02465,0.38056600000000007,2020
02466,0.46017699999999984,2020
02467,0.4765389999999998,2020
02468,0.30527800000000005,2020
02472,0.3826759999999999,2020
02474,0.3981309999999999,2020
02476,0.3551670000000001,2020
02478,0.40539099999999995,2020
02481,0.3159240000000001,2020
02482,0.44691899999999996,2020
02492,0.20153299999999996,2020
02493,0.3647640000000002,2020
02494,0.3602249999999999,2020
02532,0.22226500000000016,2020
02534,0.06623400000000002,2020
02535,0.3350420000000002,2020
02536,0.13934599999999986,2020
02537,0.18431599999999992,2020
02538,0.3200980000000001,2020
02539,0.241742,2020
02540,0.16867700000000008,2020
02542,0.31304200000000015,2020
02543,0.025662000000000074,2020
02553,0.0,2020
02554,0.389139,2020
02556,0.041549999999999754,2020
02557,0.24281200000000003,2020
02558,0.39863899999999997,2020
02559,0.011950999999999712,2020
02561,0.0,2020
02562,0.14962399999999987,2020
02563,0.13482399999999983,2020
02564,0.43746299999999994,2020
02568,0.30842900000000006,2020
02571,0.3083030000000001,2020
02575,0.21178099999999989,2020
02576,0.14516200000000024,2020
02584,1.0,2020
02601,0.41318199999999994,2020
02630,0.07641100000000012,2020
02631,0.049149,2020
02632,0.21638599999999997,2020
02633,0.10652600000000012,2020
02635,0.1173470000000002,2020
02637,0.0,2020
02638,0.12334200000000006,2020
02639,0.211144,2020
02641,0.0,2020
02642,0.1219429999999998,2020
02643,1.0,2020
02644,0.021829999999999794,2020
02645,0.12633099999999986,2020
02646,0.08372599999999986,2020
02647,0.0,2020
02648,0.060426999999999786,2020
02649,0.27297400000000005,2020
02650,0.01980000000000004,2020
02651,0.0,2020
02652,0.0,2020
02653,0.09135500000000008,2020
02655,0.21421100000000004,2020
02657,0.20996700000000001,2020
02659,0.04303199999999996,2020
02660,0.21374099999999996,2020
02663,0.0,2020
02664,0.18467900000000004,2020
02666,0.19529400000000008,2020
02667,0.28411399999999987,2020
02668,0.09617500000000001,2020
02669,0.0,2020
02670,0.03541099999999997,2020
02671,0.08586800000000006,2020
02672,0.289351,2020
02673,0.37668900000000005,2020
02675,0.05902700000000005,2020
02702,0.03367500000000001,2020
02703,0.24241899999999972,2020
02713,0.0,2020
02715,0.18036299999999994,2020
02717,0.14508999999999994,2020
02718,0.253668,2020
02719,0.1256259999999999,2020
02720,0.34351900000000013,2020
02721,0.43696999999999997,2020
02723,0.444133,2020
02724,0.3917799999999999,2020
02725,0.11960599999999988,2020
02726,0.0510339999999998,2020
02738,0.29316299999999984,2020
02739,0.07539000000000007,2020
02740,0.641902,2020
02743,0.1653380000000001,2020
02744,0.6436330000000001,2020
02745,0.3658140000000001,2020
02746,0.7422550000000001,2020
02747,0.21018099999999995,2020
02748,0.17431600000000014,2020
02760,0.20435700000000012,2020
02762,0.17908999999999997,2020
02763,0.07205500000000009,2020
02764,0.19765,2020
02766,0.15384399999999987,2020
02767,0.14190899999999984,2020
02769,0.09888999999999981,2020
02770,0.03173899999999974,2020
02771,0.1130690000000002,2020
02777,0.0932829999999999,2020
02779,0.06828999999999996,2020
02780,0.38828299999999993,2020
02790,0.049117999999999995,2020
02791,0.0,2020
02802,0.372992,2020
02804,0.0,2020
02806,0.15752199999999994,2020
02807,0.12030099999999988,2020
02808,0.021757999999999722,2020
02809,0.12699499999999986,2020
02812,0.08681800000000006,2020
02813,0.08351099999999989,2020
02814,0.06050899999999981,2020
02815,0.0,2020
02816,0.08383699999999983,2020
02817,0.20992999999999995,2020
02818,0.20173799999999986,2020
02822,0.14240200000000014,2020
02825,0.23460499999999995,2020
02826,0.0,2020
02827,0.08141600000000004,2020
02828,0.0992019999999999,2020
02830,0.11055500000000007,2020
02831,0.033647000000000094,2020
02832,0.09883399999999987,2020
02833,0.07777500000000004,2020
02835,0.11441700000000021,2020
02836,0.0,2020
02837,0.021829999999999794,2020
02838,0.26492800000000005,2020
02839,0.20498399999999994,2020
02840,0.3211139999999999,2020
02841,0.3864440000000001,2020
02842,0.36205599999999993,2020
02852,0.17991000000000001,2020
02857,0.05312600000000001,2020
02858,0.42550200000000005,2020
02859,0.12678699999999987,2020
02860,0.682091,2020
02861,0.3952700000000001,2020
02863,0.742422,2020
02864,0.22899800000000003,2020
02865,0.23107500000000014,2020
02871,0.09854899999999989,2020
02872,0.0,2020
02873,0.0,2020
02874,0.07443899999999981,2020
02875,0.0,2020
02876,0.13079800000000008,2020
02878,0.05507899999999999,2020
02879,0.13787800000000017,2020
02881,0.2810260000000001,2020
02882,0.12363900000000005,2020
02885,0.08548600000000006,2020
02886,0.21390500000000023,2020
02888,0.1881569999999999,2020
02889,0.1686820000000001,2020
02891,0.14388099999999993,2020
02892,0.1137490000000001,2020
02893,0.2407419999999999,2020
02894,0.0,2020
02895,0.4975569999999999,2020
02896,0.13351499999999994,2020
02898,0.12741899999999984,2020
02903,0.5246979999999999,2020
02904,0.545177,2020
02905,0.6436649999999999,2020
02906,0.43936600000000003,2020
02907,0.825962,2020
02908,0.591063,2020
02909,0.750827,2020
02910,0.44605400000000006,2020
02911,0.34199400000000013,2020
02912,0.5112380000000001,2020
02914,0.429577,2020
02915,0.23463,2020
02916,0.1301239999999999,2020
02917,0.15798099999999993,2020
02919,0.2201890000000002,2020
02920,0.41664499999999993,2020
02921,0.3240780000000001,2020
03031,0.08579899999999996,2020
03032,0.086418,2020
03033,0.06252700000000011,2020
03034,0.12565899999999985,2020
03036,0.03957500000000003,2020
03037,0.05123899999999981,2020
03038,0.11578900000000003,2020
03042,0.06967999999999985,2020
03043,0.08137100000000008,2020
03044,0.0720980000000001,2020
03045,0.08707399999999998,2020
03046,0.053142000000000134,2020
03047,0.025785999999999976,2020
03048,0.181462,2020
03049,0.1867819999999999,2020
03051,0.10292599999999985,2020
03052,0.03752999999999995,2020
03053,0.12470399999999981,2020
03054,0.18205899999999997,2020
03055,0.19985399999999987,2020
03057,0.07762400000000003,2020
03060,0.3403729999999999,2020
03062,0.3834789999999999,2020
03063,0.30033799999999977,2020
03064,0.21323400000000026,2020
03070,0.041158999999999835,2020
03071,0.04920600000000008,2020
03076,0.12809300000000012,2020
03077,0.03167999999999982,2020
03079,0.17469900000000016,2020
03082,0.11894199999999988,2020
03084,0.08246899999999979,2020
03086,0.13960800000000007,2020
03087,0.15935900000000014,2020
03101,0.38772700000000015,2020
03102,0.3236549999999999,2020
03103,0.3785900000000001,2020
03104,0.25233099999999997,2020
03106,0.17449400000000004,2020
03109,0.22941500000000026,2020
03110,0.18704600000000016,2020
03215,0.07647900000000007,2020
03216,0.06828699999999999,2020
03217,0.23463200000000006,2020
03218,0.04875000000000007,2020
03220,0.06859700000000002,2020
03221,0.06676300000000002,2020
03222,0.185029,2020
03223,0.005985999999999936,2020
03224,0.12342199999999992,2020
03225,0.1298109999999999,2020
03226,0.04494200000000004,2020
03227,0.011927999999999717,2020
03229,0.035482000000000014,2020
03230,0.045288000000000106,2020
03231,0.0,2020
03233,0.08797500000000003,2020
03234,0.11804000000000014,2020
03235,0.060745999999999856,2020
03237,0.12071799999999988,2020
03238,0.041117999999999766,2020
03240,0.10202099999999992,2020
03241,0.060698999999999836,2020
03242,0.07969099999999973,2020
03243,0.0,2020
03244,0.12588600000000005,2020
03245,0.15982299999999983,2020
03246,0.08755000000000002,2020
03249,0.09041800000000011,2020
03251,0.23764600000000002,2020
03253,0.08197600000000005,2020
03254,0.03747,2020
03255,0.06287600000000004,2020
03256,0.11157599999999979,2020
03257,0.08157900000000007,2020
03258,0.17613500000000015,2020
03259,0.04937500000000006,2020
03260,0.11133999999999988,2020
03261,0.0912090000000001,2020
03262,0.2109589999999999,2020
03263,0.011947999999999737,2020
03264,0.13391399999999987,2020
03266,0.1122749999999999,2020
03268,0.007967999999999975,2020
03269,0.09489300000000012,2020
03273,0.28385800000000005,2020
03275,0.12738900000000009,2020
03276,0.104097,2020
03278,0.09635500000000008,2020
03279,0.01783800000000002,2020
03280,0.06418199999999985,2020
03281,0.05117599999999978,2020
03282,0.04933500000000002,2020
03284,0.013902000000000081,2020
03285,0.04538200000000003,2020
03287,0.08454300000000003,2020
03290,0.08138600000000007,2020
03291,0.0,2020
03293,0.5644,2020
03301,0.23259300000000005,2020
03303,0.106236,2020
03304,0.07233800000000012,2020
03307,0.011927999999999717,2020
03431,0.13031999999999988,2020
03440,0.027660000000000018,2020
03441,0.0,2020
03442,0.08518300000000001,2020
03443,0.0,2020
03444,0.054728,2020
03445,0.03760299999999994,2020
03446,0.13279599999999991,2020
03447,0.04319200000000001,2020
03448,0.055069000000000146,2020
03449,0.023842999999999948,2020
03450,0.10969099999999998,2020
03451,0.08295899999999978,2020
03452,0.10279099999999997,2020
03455,0.10066700000000006,2020
03456,0.10119600000000006,2020
03457,0.060077999999999854,2020
03458,0.03754999999999997,2020
03461,0.18135199999999996,2020
03462,0.06195200000000001,2020
03464,0.05483899999999997,2020
03465,0.10340400000000005,2020
03466,0.01980000000000004,2020
03467,0.03957100000000002,2020
03470,0.019866999999999968,2020
03561,0.04901400000000011,2020
03570,0.17146700000000015,2020
03574,0.0646279999999998,2020
03575,0.0,2020
03576,0.023799000000000015,2020
03579,0.0,2020
03580,0.077743,2020
03581,0.068195,2020
03582,0.077882,2020
03583,0.055095000000000005,2020
03584,0.043286999999999964,2020
03585,0.06635000000000002,2020
03586,0.07812600000000003,2020
03588,0.049013000000000084,2020
03590,0.021757999999999722,2020
03592,0.05259400000000003,2020
03593,0.02573100000000006,2020
03595,0.007973999999999926,2020
03597,0.11690999999999985,2020
03598,0.05692700000000006,2020
03601,0.08594999999999997,2020
03602,0.0947420000000001,2020
03603,0.10216299999999989,2020
03604,0.0,2020
03605,0.041117999999999766,2020
03607,0.12993199999999994,2020
03608,0.04119399999999984,2020
03609,0.0,2020
03740,0.01590199999999997,2020
03741,0.1451269999999999,2020
03743,0.06825400000000004,2020
03745,0.18077900000000002,2020
03746,0.11437500000000012,2020
03748,0.019862999999999964,2020
03750,0.23085500000000003,2020
03751,0.0,2020
03752,0.06195200000000001,2020
03753,0.015872000000000108,2020
03754,0.0,2020
03755,0.41011600000000004,2020
03765,0.01980000000000004,2020
03766,0.15244599999999997,2020
03768,0.1110899999999998,2020
03770,0.050647999999999804,2020
03771,0.007967999999999975,2020
03773,0.11328400000000016,2020
03774,0.08077600000000007,2020
03777,0.3796950000000001,2020
03779,0.055208000000000035,2020
03780,0.20933899999999994,2020
03781,0.08791100000000007,2020
03782,0.02582200000000001,2020
03784,0.321786,2020
03785,0.08714100000000002,2020
03801,0.19610800000000017,2020
03809,0.04303199999999996,2020
03810,0.02373499999999995,2020
03811,0.05315000000000003,2020
03812,0.019836000000000076,2020
03813,0.09582199999999996,2020
03814,0.009949999999999903,2020
03816,0.043347000000000024,2020
03817,0.1463159999999999,2020
03818,0.045302000000000064,2020
03819,0.027736000000000094,2020
03820,0.1762689999999999,2020
03823,0.12267100000000009,2020
03824,0.1687470000000001,2020
03825,0.10560600000000009,2020
03826,0.027608000000000077,2020
03827,0.035555,2020
03830,0.001998999999999751,2020
03832,0.013951000000000047,2020
03833,0.12730699999999984,2020
03835,0.09293499999999999,2020
03836,0.07935799999999982,2020
03837,0.01984700000000006,2020
03838,0.05631800000000009,2020
03839,0.09209599999999984,2020
03840,0.18857099999999993,2020
03841,0.07801400000000003,2020
03842,0.0742029999999998,2020
03844,0.03757100000000002,2020
03845,0.0,2020
03846,0.02187899999999976,2020
03847,0.275799,2020
03848,0.09737399999999985,2020
03849,0.051097999999999755,2020
03850,0.0,2020
03851,0.03542000000000001,2020
03852,0.0,2020
03853,0.0,2020
03854,0.0,2020
03855,0.07383399999999996,2020
03856,0.07026799999999989,2020
03857,0.13588599999999995,2020
03858,0.0993949999999999,2020
03860,0.05278700000000003,2020
03861,0.303806,2020
03862,0.14548399999999984,2020
03864,0.3402829999999999,2020
03865,0.10843800000000003,2020
03867,0.12831900000000007,2020
03868,0.11604000000000003,2020
03869,0.05831200000000003,2020
03870,0.03950000000000009,2020
03871,0.0,2020
03872,0.0019979999999997222,2020
03873,0.05295700000000003,2020
03874,0.14537800000000012,2020
03875,0.04547100000000004,2020
03878,0.29637,2020
03882,0.09626299999999999,2020
03883,0.0,2020
03884,0.173346,2020
03885,0.12565399999999982,2020
03886,0.06442699999999979,2020
03887,0.13377499999999987,2020
03890,0.0,2020
03894,0.08749099999999999,2020
03901,0.03361100000000006,2020
03902,0.0,2020
03903,0.08917499999999978,2020
03904,0.214661,2020
03905,0.0,2020
