ZIP Code,2020,2021,2022,Diversity Growth Metric
05362,0.0,0.015872000000000108,0.021757999999999722,3
05363,0.1435909999999999,0.10418400000000005,0.15237499999999993,3
05401,0.27999300000000016,0.275888,0.24379099999999998,2
05403,0.25226799999999994,0.27998500000000004,0.3208469999999999,3
05404,0.30316299999999974,0.3312259999999999,0.33781399999999995,3
05405,0.20526900000000015,0.07443899999999981,0.12887100000000018,2
05408,0.2780579999999999,0.25405600000000006,0.22292899999999993,2
05439,0.11353400000000013,0.077955,0.13335399999999986,3
05440,0.07969799999999971,0.09311899999999984,0.1385409999999998,3
05441,0.26996299999999995,0.20889499999999994,0.20674399999999993,2
05442,0.1339070000000001,0.09070200000000006,0.086951,2
05443,0.07228100000000004,0.06837099999999996,0.06064599999999987,2
05444,0.08069900000000008,0.11207099999999981,0.12816600000000022,3
05445,0.08895899999999979,0.07213100000000017,0.07755000000000001,2
05446,0.16617399999999993,0.20178099999999988,0.20796399999999993,3
05447,0.06755,0.0,0.1863680000000001,4
05448,0.108815,0.17909399999999998,0.13590000000000013,3
05450,0.18062699999999998,0.15198499999999993,0.1284399999999999,2
05452,0.2407499999999999,0.22756500000000002,0.2770300000000001,3
05454,0.047163999999999984,0.06050899999999981,0.08904199999999984,3
05455,0.08246599999999982,0.10227400000000009,0.12861100000000014,3
05456,0.01783800000000002,0.007967999999999975,0.0019979999999997222,2
05457,0.07991899999999985,0.09866999999999992,0.06815000000000004,2
05458,0.169196,0.1553079999999999,0.11170799999999981,2
05459,0.0700559999999999,0.22213599999999978,0.275342,5
05461,0.015872000000000108,0.06230000000000002,0.08828399999999981,3
05462,0.09665000000000001,0.12888600000000017,0.18264199999999997,3
05463,0.021874999999999756,0.058616,0.08412799999999998,3
05464,0.11886999999999981,0.1411579999999999,0.16081499999999993,3
05465,0.08527700000000005,0.08891099999999985,0.13268899999999983,3
05468,0.09334199999999993,0.09827299999999983,0.09629399999999999,3
05471,0.005990999999999969,0.001998999999999751,0.023810999999999916,3
05472,0.07451999999999981,0.05518000000000001,0.06481099999999984,2
05473,0.029630999999999963,0.11491499999999988,0.11643500000000018,3
05474,0.19756600000000002,0.19782899999999992,0.2648449999999999,3
05476,0.12750600000000012,0.1593739999999999,0.12523799999999985,2
05477,0.1621379999999999,0.141826,0.11908700000000016,2
05478,0.09490900000000013,0.12834100000000004,0.1436179999999999,3
05481,1.0,1.0,1.0,2
05482,0.087781,0.1323350000000001,0.17138999999999993,3
05483,0.017873999999999945,0.041355999999999726,0.02966499999999994,3
05485,0.12154999999999982,1.0,1.0,5
05486,0.08929999999999982,0.12576199999999982,0.1413819999999999,3
05487,0.05311699999999997,0.060593999999999815,0.09148699999999987,3
05488,0.09649600000000003,0.09864899999999988,0.14036700000000002,3
05489,0.08924299999999985,0.05307100000000009,0.07001499999999994,2
05491,0.06253799999999998,0.08177599999999996,0.09480200000000016,3
05492,0.05097499999999977,0.017870000000000053,0.035667000000000004,2
05494,0.14628200000000002,0.16432999999999987,0.17394699999999996,3
05495,0.13612299999999988,0.1750179999999999,0.19613099999999994,3
05602,0.10055000000000003,0.11515799999999998,0.14756199999999997,3
05640,0.1164139999999999,0.0,0.0,1
05641,0.09832999999999992,0.09252599999999989,0.10778199999999982,3
05647,0.08094000000000012,0.054732,0.09874299999999991,3
05648,0.017919000000000018,0.08165200000000006,0.07536500000000002,3
05649,0.0,0.06195200000000001,0.09500000000000008,3
05650,0.041197999999999846,0.015872000000000108,0.054432000000000036,3
05651,0.1114940000000002,0.0549710000000001,0.0911320000000001,2
05652,0.048924999999999996,0.029577999999999993,0.041297999999999724,2
05653,0.07495800000000008,0.0804720000000001,0.1250220000000002,3
05654,0.19178399999999995,0.18159799999999993,0.2306220000000001,3
05655,0.04539000000000004,0.06253500000000001,0.0315479999999998,2
05656,0.07605400000000007,0.11151499999999981,0.13687000000000016,3
05657,0.0,,,
05658,0.10033500000000006,0.19174999999999998,0.19498199999999988,3
05660,0.06289500000000003,0.05287100000000011,0.0736549999999998,3
05661,0.16311700000000007,0.15636499999999987,0.18350500000000003,3
05663,0.08929399999999976,0.13333399999999984,0.13762099999999977,3
05664,0.0,1.0,1.0,5
05666,,0.3002880000000001,0.0,
05667,0.14083900000000005,0.09136700000000009,0.08189800000000014,2
05669,0.047275999999999985,0.009949999999999903,0.050839999999999774,3
05670,,0.45794999999999997,0.0,
05672,0.07799100000000003,0.08392999999999984,0.0723990000000001,2
05673,0.04317599999999999,0.095727,0.08292199999999983,3
05674,0.0452260000000001,0.0719550000000001,0.067751,3
05675,0.12398199999999981,0.06251800000000007,0.03940600000000005,2
05676,0.10863699999999976,0.08925699999999981,0.08395299999999983,2
05677,0.0019979999999997222,0.005981999999999932,0.03535200000000005,3
05678,0.0,0.0,0.0,2
05679,0.027656000000000014,0.09139199999999992,0.041117999999999766,3
05680,0.03365800000000008,0.03363700000000003,0.08648200000000006,3
05681,0.10424300000000009,0.06940799999999991,0.05254200000000009,2
05682,0.12468599999999985,0.11161699999999986,0.06992799999999988,2
05701,0.08360999999999985,0.09284599999999987,0.09472200000000008,3
05730,0.021757999999999722,0.0,0.0,2
05731,,1.0,1.0,
05732,0.011927999999999717,0.08958200000000005,0.06568799999999997,3
05733,0.08751399999999998,0.106124,0.12052899999999989,3
05734,0.1240739999999998,0.08238699999999988,0.11980800000000014,2
05735,0.07602900000000001,0.10426600000000008,0.12241200000000019,3
05736,0.0,0.0,0.0,2
05737,0.04716799999999999,0.07687900000000003,0.12109500000000017,3
05738,0.0949850000000001,0.11963100000000015,0.15678400000000015,3
05739,0.017903000000000002,0.037382999999999944,0.060254999999999836,3
05740,0.0,,,
05742,0.0,0.0,0.0,2
05743,0.07879699999999978,0.07325899999999985,0.09357000000000004,3
05744,0.08031899999999981,0.025662000000000074,0.03535200000000005,2
05746,,1.0,1.0,
05747,0.021757999999999722,0.06401099999999982,0.050839999999999774,3
05748,0.06442699999999979,0.11972699999999992,0.08924299999999985,3
05751,0.2798910000000001,0.3626449999999999,0.409111,4
05753,0.252617,0.263954,0.284922,3
05757,0.09267199999999987,0.029770999999999992,0.03148799999999974,2
05758,0.021757999999999722,0.198654,0.20467499999999994,4
05759,0.050839999999999774,0.056534000000000084,0.07187700000000008,3
05760,0.09167400000000003,0.09801399999999993,0.08863399999999977,2
05761,0.16995200000000021,0.10746999999999984,0.26618600000000003,3
05762,0.051323999999999814,0.08389499999999983,0.12003500000000011,3
05763,0.16772600000000004,0.17246899999999987,0.1428830000000002,2
05764,0.09869799999999995,0.1298419999999999,0.13454599999999994,3
05765,0.0,0.029653999999999958,0.062192000000000025,3
05766,0.041117999999999766,0.0,0.039200000000000124,2
05767,0.019832000000000072,0.02771900000000005,0.054728,3
05768,,0.0,0.0,
05769,0.08907399999999988,0.09275499999999992,0.10713399999999984,3
05770,0.14980800000000005,0.13183800000000012,0.07620899999999997,2
05772,0.01990000000000003,0.0894839999999999,0.13558099999999995,4
05773,0.037575000000000025,0.06470299999999984,0.09882999999999997,3
05774,0.031662999999999775,0.11702000000000012,0.11280000000000001,3
05775,0.41436099999999987,0.19174400000000014,0.17746299999999993,1
05776,0.0039959999999999996,0.0,0.0,2
05777,0.01985999999999999,0.03559600000000007,0.04910999999999999,3
05778,0.18106599999999995,0.242718,0.23597999999999997,3
05819,0.08967399999999981,0.12844500000000014,0.13912399999999991,3
05820,0.03148799999999974,0.039200000000000124,0.01980000000000004,2
05821,0.060553999999999886,0.11796200000000001,0.16792600000000002,4
05822,0.10917700000000008,0.1344789999999999,0.1395749999999999,3
05824,0.08009399999999978,0.08828399999999981,0.15301799999999988,3
05825,0.15388800000000014,0.0,0.0,1
05826,0.09053,0.03741399999999995,0.04330800000000001,2
05827,0.14181899999999992,0.21959000000000006,0.21282499999999993,3
05828,0.08163500000000001,0.08684999999999998,0.09991100000000008,3
05829,0.15406999999999993,0.005981999999999932,0.0019979999999997222,1
05830,0.06201500000000004,0.09148699999999987,0.03342200000000006,2
05832,0.10690299999999975,0.0119389999999997,0.009961999999999915,2
05833,0.0,0.0,0.0,2
05836,0.05110299999999979,0.04148499999999977,0.06251200000000012,3
05837,0.17789599999999994,0.24655000000000005,0.249618,3
05839,0.048933000000000004,0.13087399999999982,0.13775900000000008,3
05840,,0.0,0.0,
05841,0.0,0.18319200000000002,0.15886200000000006,4
05842,0.05504700000000007,0.02383599999999997,0.02778400000000003,2
05843,0.13887400000000016,0.16326999999999992,0.20535099999999995,3
05845,0.03345500000000001,0.052982000000000085,0.07017499999999988,3
05846,0.07126200000000016,0.05069899999999983,0.041158999999999835,2
05847,0.14929399999999993,0.15627100000000016,0.15728299999999984,3
05850,0.6029309999999999,0.13881600000000016,0.12015600000000015,1
05851,0.06433199999999983,0.09486800000000006,0.09677099999999994,3
05853,0.035482000000000014,0.056474000000000024,0.14212399999999992,4
05855,0.07783000000000007,0.07961799999999974,0.08707300000000007,3
05857,0.05879000000000001,0.06832300000000002,0.1652380000000001,4
05858,0.0,0.023687000000000014,0.09859200000000001,3
05859,0.04910099999999995,0.05684700000000009,0.09624600000000005,3
05860,0.09356500000000001,0.11801400000000006,0.06441799999999975,2
05862,0.13415599999999994,0.17435,0.20604499999999992,3
05866,0.18795000000000006,0.18359999999999999,0.17035499999999992,2
05867,0.07936999999999983,0.07589400000000002,0.03342200000000006,2
05868,0.0,0.0,0.0,2
05871,0.05648200000000003,0.08071400000000006,0.04135899999999981,2
05872,0.10825200000000013,0.06195200000000001,0.03737399999999991,2
05873,0.11618700000000015,0.04875000000000007,0.05268600000000001,2
05874,0.0926229999999999,0.1182350000000002,0.22844999999999993,4
05875,0.011927999999999717,0.35420000000000007,0.30171900000000007,5
05901,0.0,0.0,1.0,5
05902,0.08776799999999985,0.06940799999999991,0.07311199999999984,2
05903,0.11103800000000019,0.009949999999999903,0.013902000000000081,2
05904,0.0,0.06940799999999991,0.04875000000000007,3
05905,0.04689399999999999,0.05453600000000003,0.07318699999999989,3
05906,0.06264800000000004,0.14339799999999991,0.07426299999999986,3
05907,0.13764599999999994,0.1280119999999999,0.16754399999999992,3
06001,0.35140499999999997,0.37166999999999994,0.404999,3
06002,0.5575460000000001,0.561944,0.5717650000000001,3
06010,0.33092600000000005,0.3665149999999998,0.47950000000000004,4
06013,0.10823899999999986,0.17098999999999986,0.28374600000000005,4
06016,0.428099,0.4243009999999998,0.5108609999999999,3
06018,0.09662800000000005,0.09639500000000001,0.27441000000000004,4
06019,0.18603100000000017,0.178774,0.1469370000000002,2
06020,1.0,0.0,0.0,1
06021,0.1406750000000001,0.09838899999999995,0.26854900000000004,4
06022,0.0,0.0,0.0,2
06023,0.06658799999999998,0.227352,0.2322240000000002,4
06024,0.0,0.39003900000000014,0.48923000000000005,5
06026,0.33127399999999985,0.3538229999999999,0.320211,2
06027,0.12780100000000005,0.14170899999999997,0.13960400000000006,3
06029,0.262973,0.2756980000000001,0.2995929999999999,3
06031,0.09282299999999988,0.08555900000000005,0.11111499999999985,3
06032,0.41312400000000005,0.46422700000000006,0.47589800000000004,3
06033,0.29808199999999985,0.33368300000000006,0.3556910000000002,3
06035,0.09991100000000008,0.1181390000000001,0.1596289999999998,3
06037,0.17651799999999995,0.2084379999999999,0.21838100000000005,3
06039,0.08954399999999985,0.12670799999999982,0.1898589999999999,4
06040,0.602142,0.608842,0.6361300000000001,3
06042,0.622612,0.609533,0.623626,3
06043,0.11039800000000011,0.16809400000000008,0.14208999999999994,3
06051,0.6329619999999999,0.6777489999999999,0.701496,3
06052,0.525911,0.549736,0.5550200000000001,3
06053,0.5136770000000002,0.577049,0.6336019999999999,4
06057,0.06870100000000001,0.09149800000000008,0.10644600000000004,3
06058,0.15629500000000007,0.1735190000000001,0.3296260000000001,4
06059,1.0,0.4943820000000001,0.14551800000000004,1
06060,0.08009299999999975,0.0648749999999998,0.08959199999999978,3
06061,0.0,0.0,0.0,2
06062,0.24082000000000003,0.298013,0.3143710000000002,3
06063,0.13803100000000013,0.06406899999999982,0.212603,3
06065,0.13790000000000013,0.14383199999999996,0.14551800000000004,3
06066,0.36753199999999997,0.3903699999999999,0.39576999999999996,3
06067,0.4867919999999999,0.509382,0.489035,3
06068,0.15902899999999986,0.0548280000000001,0.12135499999999988,2
06069,0.16001900000000002,0.2025459999999999,0.26230600000000004,4
06070,0.27198100000000003,0.27022599999999997,0.30187699999999995,3
06071,0.254988,0.261625,0.247143,2
06072,,1.0,1.0,
06073,0.13839200000000018,0.1955190000000001,0.2607249999999999,4
06074,0.385663,0.4783029999999998,0.533339,4
06076,0.08712399999999998,0.11494599999999999,0.1435019999999998,3
06078,0.37957299999999994,0.208766,0.23499800000000004,1
06079,,0.0,1.0,
06080,,0.704691,0.697214,
06081,0.26507500000000006,0.23349599999999981,0.24663000000000002,2
06082,0.3606300000000001,0.3823819999999999,0.39713199999999993,3
06084,0.1563920000000001,0.19805099999999987,0.21010300000000015,3
06085,0.29349500000000006,0.3402099999999999,0.38151599999999997,3
06088,0.37330300000000005,0.337338,0.3266070000000001,2
06089,0.193496,0.269566,0.3009989999999998,4
06090,0.0,0.17371899999999996,0.16257899999999992,4
06091,0.2926319999999999,0.37096799999999996,0.2926319999999999,2
06092,0.17805899999999997,0.12238300000000013,0.21340400000000015,3
06093,0.12877899999999998,0.1391920000000001,0.18293800000000016,3
06095,0.610871,0.633834,0.6347309999999999,3
06096,0.3475419999999999,0.36397800000000013,0.41082600000000014,3
06098,0.17113499999999982,0.13746100000000006,0.25767000000000007,3
06103,0.653006,0.6946999999999999,0.7095020000000001,3
06105,0.7309209999999999,0.744904,0.7200009999999999,2
06106,0.777051,0.801914,0.79294,3
06107,0.228499,0.2600309999999999,0.27764200000000006,3
06108,0.6460859999999999,0.685956,0.717705,3
06109,0.29553399999999996,0.287898,0.3221510000000001,3
06110,0.569026,0.5627690000000001,0.5771980000000001,3
06111,0.3411589999999999,0.3420460000000002,0.39747900000000014,3
06112,0.410759,0.487016,0.4990110000000001,3
06114,0.85863,0.864971,0.876015,3
06117,0.4186019999999999,0.433802,0.4216329999999999,3
06118,0.60639,0.6218589999999999,0.6606369999999999,3
06119,0.38045799999999996,0.4110619999999999,0.4791590000000001,3
06120,0.673165,0.658484,0.6534340000000001,2
06160,1.0,,,
06226,0.512839,0.545025,0.5031140000000001,2
06231,0.085623,0.08510300000000004,0.11634299999999986,3
06232,0.1548830000000001,0.1562539999999999,0.12591399999999986,2
06234,0.15826899999999988,0.2215480000000002,0.23027100000000011,3
06235,0.18403499999999995,0.2206109999999999,0.299613,4
06237,0.057033,0.11763799999999991,0.1846930000000001,4
06238,0.13671499999999992,0.1603040000000001,0.1081749999999998,2
06239,0.17216500000000012,0.2012980000000002,0.3106869999999998,4
06241,0.17825800000000003,0.14322099999999993,0.31549800000000006,4
06242,0.03159999999999974,0.07430199999999976,0.11060999999999999,3
06243,0.0,0.0,0.1421420000000002,4
06247,0.05112099999999975,0.06813400000000003,0.21305299999999994,4
06248,0.0703029999999999,0.07223000000000013,0.09290199999999993,3
06249,0.096275,0.15223500000000012,0.149111,3
06250,0.22805599999999993,0.27182300000000004,0.33439700000000006,4
06254,0.2520309999999999,0.28319400000000006,0.279085,3
06255,0.084534,0.085036,0.0890749999999998,3
06256,0.27482300000000004,0.09469900000000009,0.062855,1
06258,,0.46572499999999994,0.23646199999999995,
06259,0.11155899999999985,0.12688799999999978,0.24741799999999992,4
06260,0.15099899999999988,0.2214600000000002,0.28274900000000014,4
06262,0.0,0.0,0.15886200000000006,4
06263,0.05631800000000009,0.3950699999999999,0.551646,5
06264,0.45135000000000003,0.3678619999999999,0.43703800000000004,2
06266,0.17065400000000008,0.19582299999999997,0.164991,2
06268,0.35937399999999986,0.3857339999999999,0.41435299999999986,3
06269,0.333867,0.360966,0.4650289999999998,4
06277,0.103985,0.20238699999999987,0.24780900000000006,4
06278,0.10639900000000002,0.15191899999999992,0.2988909999999999,4
06279,0.30040999999999995,0.26290100000000005,0.2442080000000001,2
06280,0.29074599999999984,0.26672000000000007,0.268309,2
06281,0.11491499999999988,0.16779100000000013,0.264402,4
06282,0.0,0.0,0.0,2
06320,0.641939,0.6759539999999999,0.643582,3
06330,0.3105970000000001,0.31811899999999993,0.25407400000000013,2
06331,0.11487900000000006,0.14842900000000014,0.25232999999999994,4
06332,0.0,0.38153799999999993,0.5764770000000001,5
06333,0.387439,0.4317500000000001,0.427797,3
06334,0.1587940000000001,0.139494,0.10756599999999983,2
06335,0.189898,0.15204699999999993,0.22656699999999996,3
06336,0.19110199999999988,0.2861419999999999,0.3127280000000001,4
06338,,0.5100260000000001,0.6983469999999999,
06339,0.34485999999999994,0.3381369999999999,0.29703500000000005,2
06340,0.4659239999999999,0.488325,0.4467269999999999,2
06350,0.03148799999999974,0.015872000000000108,0.023711999999999955,2
06351,0.19090099999999988,0.17954599999999987,0.1443890000000001,2
06353,0.42868700000000004,0.39874999999999994,0.42550200000000005,2
06354,0.11635000000000006,0.08749300000000004,0.15697899999999987,3
06355,0.25933699999999993,0.30261400000000005,0.2715709999999999,3
06357,0.3409650000000001,0.3280130000000001,0.23744200000000004,1
06359,0.13776600000000017,0.12699399999999983,0.13021899999999986,2
06360,0.5187590000000001,0.5280909999999999,0.5307569999999999,3
06365,0.204418,0.13405699999999987,0.12822800000000012,2
06370,0.20369000000000004,0.21312699999999984,0.22990299999999975,3
06371,0.07238500000000014,0.1464850000000002,0.18011500000000003,4
06373,0.07126200000000016,0.1284780000000001,0.11455799999999994,3
06374,0.15637299999999987,0.1845500000000002,0.238282,3
06375,0.24983600000000006,0.26839900000000005,0.23515799999999998,2
06376,0.0,0.0,0.0,2
06377,0.14463199999999987,0.14824199999999998,0.40711699999999995,5
06378,0.10072700000000012,0.13384799999999986,0.08552000000000004,2
06379,0.22622100000000023,0.27962599999999993,0.29297000000000006,3
06380,0.27115,0.29782600000000004,0.237765,2
06382,0.45809500000000014,0.4719939999999999,0.45438900000000004,2
06384,0.20901400000000026,0.2539769999999999,0.36924199999999985,4
06385,0.2295790000000001,0.23976600000000003,0.2287420000000001,2
06387,0.41930999999999996,0.42743,0.5818039999999999,4
06389,1.0,0.0,0.0,1
06390,0.29870300000000005,0.3663900000000001,0.608622,5
06401,0.45357400000000003,0.520666,0.648415,4
06403,0.0875260000000001,0.09134200000000015,0.24334699999999998,4
06405,0.20149099999999986,0.22724999999999995,0.2395259999999999,3
06409,0.2842840000000001,0.35839900000000013,0.409222,4
06410,0.3489549999999999,0.3485349999999998,0.47017300000000006,4
06412,0.09159000000000006,0.16271099999999994,0.17078499999999996,3
06413,0.07252900000000007,0.09907299999999986,0.17827900000000008,4
06414,0.0,0.0,0.6207230000000001,5
06415,0.1619299999999999,0.18709999999999993,0.1484509999999999,2
06416,0.29703299999999977,0.3038819999999999,0.36423899999999976,3
06417,0.08729900000000002,0.07605400000000007,0.09471800000000008,3
06418,0.3435450000000001,0.39500499999999994,0.4855229999999999,4
06419,0.12058699999999989,0.14493500000000015,0.15893099999999993,3
06420,0.170863,0.190261,0.18676900000000007,3
06422,0.12552399999999986,0.13130200000000003,0.18452299999999988,3
06423,0.06593499999999997,0.08085100000000012,0.11876599999999993,3
06424,0.14005,0.17344700000000002,0.20338899999999993,3
06426,0.12604399999999982,0.20041300000000017,0.16050199999999992,3
06437,0.15654600000000007,0.18338999999999994,0.21907500000000002,3
06438,0.06793300000000002,0.07717399999999996,0.14815900000000004,3
06439,,0.0,0.0,
06441,0.20205799999999996,0.21798700000000004,0.20558900000000024,3
06442,0.029579000000000022,0.051223999999999825,0.07619100000000001,3
06443,0.12439599999999984,0.15396599999999983,0.16130199999999983,3
06444,0.0,0.0,0.0,2
06447,0.08758200000000005,0.1248769999999999,0.29317400000000005,5
06450,0.38514899999999985,0.46514199999999994,0.4930539999999999,4
06451,0.49704800000000005,0.575721,0.587744,3
06455,0.047302999999999984,0.10247899999999988,0.17993499999999996,4
06456,0.0,0.0,0.0,2
06457,0.45914699999999986,0.47319999999999995,0.4829300000000001,3
06459,,0.44435500000000006,0.4158829999999999,
06460,0.258282,0.271973,0.2381709999999999,2
06461,0.281014,0.2804660000000001,0.3087449999999998,3
06467,0.10446700000000009,0.009970999999999952,0.00996599999999992,2
06468,0.2813070000000001,0.309291,0.207746,2
06469,0.049350000000000005,0.04147799999999979,0.0813950000000001,3
06470,0.19385999999999992,0.21101999999999999,0.29909600000000003,4
06471,0.100611,0.08150700000000011,0.11030600000000002,3
06472,0.07435099999999983,0.15438600000000013,0.16873899999999986,3
06473,0.252166,0.31239799999999995,0.2919320000000001,3
06475,0.07051099999999988,0.07257000000000002,0.09140999999999999,3
06477,0.34781299999999993,0.37783100000000014,0.30530199999999985,2
06478,0.14040199999999992,0.18193399999999993,0.2624099999999999,4
06479,0.09070100000000014,0.1500180000000001,0.2917749999999998,5
06480,0.11136199999999985,0.15420199999999984,0.1900179999999999,3
06481,0.10853999999999986,0.22383600000000003,0.16988300000000012,3
06482,0.16086199999999995,0.22041400000000022,0.3111639999999999,4
06483,0.16912900000000008,0.2524209999999999,0.3466699999999998,4
06484,0.2375170000000001,0.27493600000000007,0.4203499999999999,4
06488,0.18097999999999992,0.19318099999999994,0.21237600000000023,3
06489,0.1817979999999999,0.2129200000000001,0.20900799999999997,3
06492,0.25265899999999986,0.28431000000000006,0.27565000000000006,3
06498,0.23299100000000006,0.3257740000000001,0.3629739999999999,4
06510,0.627394,0.678265,0.689501,3
06511,0.6908850000000001,0.6986990000000001,0.7058340000000001,3
06512,0.41866100000000006,0.44836300000000007,0.4108069999999999,2
06513,0.668701,0.727973,0.73131,3
06514,0.6367900000000002,0.6402140000000001,0.650534,3
06515,0.654799,0.6430600000000001,0.6760700000000001,3
06516,0.5971690000000001,0.631583,0.6390170000000001,3
06517,0.5625610000000001,0.5961809999999998,0.519463,2
06518,0.44085799999999997,0.494429,0.47866600000000004,3
06519,0.7448920000000001,0.779982,0.801125,3
06524,0.210086,0.16761899999999996,0.1284940000000001,2
06525,0.416411,0.310751,0.33132000000000017,2
06604,0.692658,0.728887,0.754049,3
06605,0.71705,0.7500709999999999,0.704065,2
06606,0.703229,0.739246,0.723821,3
06607,0.784282,0.771841,0.819256,3
06608,0.813175,0.835122,0.870799,3
06610,0.7224490000000001,0.748961,0.748694,3
06611,0.3214609999999999,0.36734,0.34325399999999995,3
06612,0.12274800000000008,0.21204400000000012,0.17769500000000016,3
06614,0.43927700000000014,0.4671890000000001,0.3062429999999998,1
06615,0.6113109999999999,0.619422,0.526482,2
06702,0.6203219999999998,0.6828510000000001,0.786612,4
06704,0.6431749999999999,0.6795420000000001,0.712342,3
06705,0.6317590000000001,0.614525,0.698506,3
06706,0.66085,0.6851689999999999,0.748724,3
06708,0.4580029999999998,0.504813,0.6241380000000001,4
06710,0.588532,0.6230020000000001,0.6904840000000001,4
06712,0.21436900000000003,0.14907000000000004,0.26745200000000013,3
06716,0.14022099999999982,0.15818599999999983,0.23306399999999983,3
06750,0.07214600000000004,0.05115499999999984,0.09034700000000007,3
06751,0.13006399999999996,0.14356499999999994,0.16450100000000012,3
06752,0.13471099999999991,0.06265100000000001,0.09457800000000005,2
06753,,0.0,0.0,
06754,0.30236699999999994,0.34770599999999985,0.513112,5
06755,0.050958999999999866,0.07180200000000014,0.15910599999999997,4
06756,0.16829899999999987,0.2010289999999999,0.266058,3
06757,0.19825799999999993,0.21516299999999988,0.310349,4
06758,0.0,0.0,0.0,2
06759,0.15921200000000002,0.19880999999999993,0.3020299999999998,4
06762,0.21778299999999995,0.19656700000000005,0.22889399999999993,3
06763,0.051017999999999786,0.10191399999999984,0.19199500000000014,4
06770,0.3605060000000002,0.3440939999999999,0.5124259999999998,4
06776,0.20620300000000003,0.2603510000000001,0.33001499999999995,4
06777,0.15661900000000006,0.178195,0.3195870000000002,4
06778,0.2604289999999998,0.22249299999999994,0.16978199999999988,2
06779,0.10578299999999996,0.1293589999999999,0.1848700000000001,3
06782,0.05881100000000006,0.10928199999999999,0.20386900000000008,4
06783,0.07253100000000012,0.10664700000000005,0.1633239999999999,3
06784,0.07641400000000009,0.20245099999999994,0.23445800000000006,4
06785,0.09247199999999989,0.08882399999999979,0.06382199999999982,2
06786,0.15935500000000002,0.15262600000000004,0.20854399999999995,3
06787,0.18057299999999998,0.13785400000000014,0.19485400000000008,3
06790,0.191647,0.23610700000000007,0.456159,5
06791,0.05688700000000002,0.06453399999999976,0.17785000000000006,4
06793,0.041522999999999755,0.05881100000000006,0.11705399999999988,3
06794,0.42133399999999976,0.46886899999999976,0.5286030000000002,4
06795,0.15650300000000006,0.2073029999999999,0.3005209999999998,4
06796,0.007979999999999987,0.0238219999999999,0.12675099999999984,4
06798,0.11247399999999996,0.1324200000000001,0.18743699999999985,3
06801,0.3851739999999999,0.41637899999999994,0.5038019999999999,4
06804,0.20338699999999998,0.264278,0.269521,3
06807,0.32135800000000003,0.38077399999999983,0.508041,4
06810,0.6895260000000001,0.71546,0.773587,3
06811,0.46235799999999994,0.505339,0.57062,4
06812,0.17510499999999984,0.19815799999999983,0.29191299999999987,4
06820,0.20664399999999994,0.23403499999999977,0.29806,3
06824,0.17414200000000013,0.18997399999999987,0.16366799999999992,2
06825,0.30820000000000003,0.31949099999999986,0.25429900000000005,2
06830,0.3537180000000001,0.377764,0.4347700000000001,3
06831,0.19573800000000008,0.21142299999999992,0.27235,3
06840,0.15431399999999984,0.21832600000000002,0.2587269999999998,4
06850,0.5518569999999999,0.581953,0.6539579999999999,4
06851,0.436813,0.48362499999999997,0.591547,4
06853,0.09904099999999982,0.14471199999999995,0.15977299999999983,3
06854,0.590419,0.643078,0.735594,4
06855,0.3715069999999999,0.41178900000000007,0.5405059999999999,4
06856,0.64,,,
06870,0.25763000000000014,0.3132670000000002,0.35142300000000015,3
06877,0.16879300000000008,0.1775690000000001,0.24129699999999976,3
06878,0.4107639999999999,0.44953599999999994,0.5002580000000001,3
06880,0.246193,0.255761,0.30287,3
06883,0.25710599999999983,0.2977219999999998,0.3526020000000001,3
06890,0.18879899999999994,0.21733099999999994,0.18016500000000002,2
06896,0.14727800000000013,0.22650199999999998,0.25959299999999996,4
06897,0.2923979999999998,0.29985499999999987,0.34686799999999995,3
06901,0.6680470000000001,0.6510420000000001,0.678338,3
06902,0.669958,0.7117640000000001,0.749286,3
06903,0.36133399999999993,0.3155589999999999,0.3853900000000001,3
06905,0.46884100000000006,0.5259940000000001,0.5819449999999999,4
06906,0.6026670000000001,0.574808,0.613422,3
06907,0.385335,0.523707,0.6030250000000001,5
07001,0.737749,0.7482500000000001,0.761529,3
07002,0.604518,0.636939,0.673826,3
07003,0.608714,0.655617,0.700739,3
07004,0.09172700000000011,0.07258200000000015,0.17124700000000015,3
07005,0.34141299999999997,0.38420500000000013,0.42041400000000007,3
07006,0.279574,0.32706,0.35333799999999993,3
07008,0.77175,0.8100729999999999,0.851854,3
07009,0.23686700000000005,0.2912870000000001,0.31572900000000004,3
07010,0.5489249999999999,0.599234,0.6454869999999999,3
07011,0.639362,0.66686,0.710046,3
07012,0.4840650000000001,0.5581719999999999,0.5593580000000002,3
07013,0.4871620000000001,0.5251050000000002,0.576238,3
07014,0.5694139999999999,0.5939180000000001,0.4463039999999998,1
07016,0.21924500000000002,0.1709679999999999,0.19891399999999992,2
07017,0.32584500000000005,0.3560050000000001,0.38390500000000016,3
07018,0.2526649999999999,0.26272299999999993,0.2911150000000001,3
07020,0.757235,0.82081,0.82307,3
07021,0.22553500000000004,0.2727639999999998,0.3252339999999999,3
07022,0.48500200000000004,0.5785849999999999,0.651661,4
07023,0.33457000000000015,0.37363099999999994,0.40970299999999993,3
07024,0.754838,0.773708,0.807885,3
07026,0.35965,0.41466100000000006,0.5083949999999999,4
07027,0.31450599999999984,0.36228800000000017,0.3918950000000002,3
